thetha;voltage;altura
348;1770.396552;1
349;1712.438596;1
350;1663.714286;1
351;1653.650794;1
352;1657.396825;1
353;1659.949153;1
354;1660.393443;1
355;1662.775862;1
356;1653.072727;1
357;1654.328125;1
358;1657.859649;1
359;1658.590164;1
360;1612.52459;1
361;1603.2;1
362;1548.305085;1
363;1547.507692;1
364;1549.854545;1
365;1554.983607;1
366;1555.883333;1
367;1505.415094;1
368;1518.036364;1
369;1449.25;1
370;1451.087719;1
371;1453.064516;1
372;1453.913793;1
373;1456.948276;1
374;1446.583333;1
375;1446.774194;1
376;1449.557377;1
377;1452.688525;1
378;1456.491803;1
379;1457.175439;1
380;1449.636364;1
381;1448.253968;1
382;1380.655172;1
383;1361.918033;1
384;1404.421875;1
385;1369.362069;1
386;1385.189655;1
387;1347.1875;1
388;1347.196721;1
389;1348.483333;1
390;1348.557377;1
391;1351.474576;1
392;1344;1
393;1390.064516;1
394;1387.627119;1
395;1394.5;1
396;1354.736842;1
397;1393.698413;1
398;1404.642857;1
399;1379.222222;1
400;1420.516129;1
401;1446.016949;1
402;1409.721311;1
403;1454.349206;1
404;1451.529412;1
405;1446.476923;1
406;1449.465517;1
407;1453.280702;1
408;1453.428571;1
409;1454.847458;1
410;1446.537037;1
411;1446.030769;1
412;1449.672414;1
413;1452.866667;1
414;1453.967742;1
415;1455.877193;1
416;1449.592593;1
417;1447.428571;1
418;1451.293103;1
419;1452.689655;1
420;1455.934426;1
421;1554.522388;1
422;1549.745455;1
423;1548.03125;1
424;1554.220339;1
425;1556.762712;1
426;1557.416667;1
427;1558.827586;1
428;1555.811321;1
429;1550.951613;1
430;1555.87931;1
431;1521.457627;1
432;1493.621212;1
433;1466.839286;1
434;1451.350877;1
435;1451.548387;1
436;1456.436364;1
437;1458.483871;1
438;1459.793651;1
439;1406.830508;1
440;1396.217391;1
441;1387.596774;1
442;1355.271186;1
443;1354.877193;1
444;1357.301587;1
445;1358.736842;1
446;1349.33871;1
447;1350.442623;1
448;1354.147541;1
449;1356.9375;1
450;1311.966102;1
451;1299.877193;1
452;1346.746032;1
453;1321.766667;1
454;1353.203125;1
455;1315.533333;1
456;1285.966667;1
457;1271.225806;1
458;1336.666667;1
459;1351.952381;1
460;1320.147541;1
461;1313.644068;1
462;1308.3;1
463;1353.034483;1
464;1345.887097;1
465;1352.234375;1
466;1349.883333;1
467;1356.866667;1
468;1357.390625;1
469;1357.533333;1
470;1347.133333;1
471;1349.772727;1
472;1354.672414;1
473;1356.553571;1
474;1357.111111;1
475;1357.464286;1
476;1349.785714;1
477;1350.640625;1
478;1354.912281;1
479;1355.533333;1
480;1371.885246;1
481;1377.789474;1
482;1440.338235;1
483;1455.650794;1
484;1460.135593;1
485;1461.95082;1
486;1462.451613;1
487;1463.963636;1
488;1455.322034;1
489;1456.390625;1
490;1557.072464;1
491;1563.31746;1
492;1563.580645;1
493;1562.423729;1
494;1653.830769;1
495;1656.587302;1
496;1726.04;1
497;1759.967742;1
498;1851.391892;1
499;1862.692308;1
500;1953.550725;1
501;2046.987179;1
502;2145.197368;1
503;2285.89899;1
504;2589.707071;1
505;2888.525253;1
506;3101.236559;1
507;3203.506329;1
508;3137.47541;1
509;3014.825397;1
510;2919.129032;1
511;2872.206897;1
512;2859.767857;1
513;2730.030303;2
514;2862.797468;2
515;2827.105263;2
516;2819.12963;2
517;2804.65;2
518;2774.246154;2
519;2775.288136;2
520;2793.265625;2
521;2781.25;2
522;2782.362069;2
523;2771.836066;2
524;2772.666667;2
525;2775.603175;2
526;2780.366667;2
527;2809.833333;2
528;2866.580645;2
529;2865.654545;2
530;2865.460317;2
531;2869.116667;2
532;2902.172414;2
533;2914.507692;2
534;2960.589286;2
535;2955.267857;2
536;2954.985294;2
537;2998.25;2
538;3044.483333;2
539;3052;2
540;3049.084746;2
541;3088.103448;2
542;3130.691176;2
543;3133.171875;2
544;3178.96;2
545;3214.738462;2
546;3216.262295;2
547;3287.873563;2
548;3347.589041;2
549;3384.080645;2
550;3347.666667;2
551;3310.046154;2
552;3281.1;2
553;3232.559322;2
554;3212.982759;2
555;3189.559322;2
556;3135.017241;2
557;3095.95;2
558;3054.116667;2
559;3043.448276;2
560;3025.916667;2
561;2955.898305;2
562;2955.311475;2
563;2957.606557;2
564;2957.107143;2
565;2951.183333;2
566;2952.241935;2
567;2935.596774;2
568;2889.913793;2
569;2871.603448;2
570;2869.559322;2
571;2864.596491;2
572;2863.461538;2
573;2865.122807;2
574;2868.785714;2
575;2870.435484;2
576;2870.982759;2
577;2862.428571;2
578;2861.770492;2
579;2866.816667;2
580;2870.25;2
581;2871.196721;2
582;2871.491525;2
583;2864.220339;2
584;2863.677966;2
585;2863.733333;2
586;2802.878788;2
587;2716.809524;2
588;2542.081967;2
589;2385.033333;2
590;2184.906667;2
591;2166.105263;2
592;2168.131148;2
593;2172;2
594;2170.546875;2
595;2164.660714;2
596;2080.359375;2
597;2069.428571;2
598;2072.677419;2
599;2025.377049;2
600;1976.571429;2
601;1963.214286;2
602;1875.95;2
603;1837.155172;2
604;1768.309091;2
605;1722.725806;2
606;1676.081967;2
607;1662;2
608;1662.709677;2
609;1667.586207;2
610;1668.315789;2
611;1667.293103;2
612;1670.762712;2
613;1662.466667;2
614;1664.453125;2
615;1596.559322;2
616;1621.935484;2
617;1568.672131;2
618;1567.625;2
619;1558.350877;2
620;1559.5;2
621;1564.105263;2
622;1523.847458;2
623;1475.596774;2
624;1462.75;2
625;1454.080645;2
626;1456.984375;2
627;1460.711864;2
628;1461.064516;2
629;1463.147541;2
630;1459;2
631;1452.907692;2
632;1458.438596;2
633;1422.45614;2
634;1459.762712;2
635;1464.147541;2
636;1374.945455;2
637;1352.241935;2
638;1355.03125;2
639;1365.586207;2
640;1358.016949;2
641;1357.1;2
642;1356.672727;2
643;1347.737705;2
644;1351.403226;2
645;1351.758621;2
646;1357.77193;2
647;1359.305085;2
648;1357;2
649;1348.612903;2
650;1353.311475;2
651;1353.770492;2
652;1356.551724;2
653;1358.7;2
654;1362.490909;2
655;1350.78125;2
656;1354.229508;2
657;1356.607143;2
658;1359.859649;2
659;1360.305085;2
660;1391.982759;2
661;1354.241935;2
662;1429.4;2
663;1440.280702;2
664;1457.672131;2
665;1432.016393;2
666;1460.54386;2
667;1449.213115;2
668;1432.903226;2
669;1414.580645;2
670;1382.527273;2
671;1410.229508;2
672;1458.964286;2
673;1452.773585;2
674;1453.446154;2
675;1456.377049;2
676;1459.457627;2
677;1460.145161;2
678;1477.322034;2
679;1549.15942;2
680;1555.430769;2
681;1559.067797;2
682;1560.403509;2
683;1562.290323;2
684;1561.125;2
685;1549.04918;2
686;1489.836066;2
687;1461.433333;2
688;1459.12069;2
689;1461.566667;2
690;1463.929825;2
691;1454.655172;2
692;1455.466667;2
693;1459.350877;2
694;1418.683333;2
695;1382.52381;2
696;1362.912281;2
697;1352.064516;2
698;1351.587302;2
699;1353.842105;2
700;1356.403509;2
701;1358.833333;2
702;1306.943396;2
703;1297.623188;2
704;1311.40678;2
705;1260.272727;2
706;1270.933333;2
707;1259.241935;2
708;1258.903226;2
709;1269.761905;2
710;1255.147541;2
711;1253.070175;2
712;1254.459016;2
713;1256.847458;2
714;1250.784314;2
715;1245.966667;2
716;1250.698413;2
717;1252.916667;2
718;1269.142857;2
719;1305.745763;2
720;1281.178571;2
721;1283.683544;2
722;1295.233333;2
723;1349.242857;2
724;1351.711864;2
725;1308.222222;2
726;1350.704918;2
727;1351.253968;2
728;1353.431034;2
729;1358.209677;2
730;1357.683333;2
731;1359.433333;2
732;1353.566038;2
733;1350.031746;2
734;1354.483871;2
735;1355.583333;2
736;1357.803279;2
737;1360.534483;2
738;1351.711864;2
739;1350.030769;2
740;1407.1625;2
741;1402.225806;2
742;1460.59375;2
743;1464;2
744;1456.983051;2
745;1454.365079;2
746;1459.033898;2
747;1461.220339;2
748;1511.103448;2
749;1564.809524;2
750;1563.096154;2
751;1620.195122;2
752;1663.78125;2
753;1703.338028;2
754;1767.03125;2
755;1863.746269;2
756;1864.945455;2
757;1956.844156;2
758;2058.265823;2
759;2198.858586;2
760;2435.646465;2
761;2794.040404;2
762;3020.4375;2
763;3127.530864;2
764;3114.709677;2
765;3024.241379;2
766;2928.683333;2
767;2876.9375;2
768;2868.037736;2
769;2655.393939;3
770;2777.722222;3
771;2784.166667;3
772;2782.724138;3
773;2776.157895;3
774;2775.676923;3
775;2777.59322;3
776;2778.683333;3
777;2783.606557;3
778;2782.236364;3
779;2774.166667;3
780;2774.983607;3
781;2777.473684;3
782;2781.95;3
783;2784.888889;3
784;2782.553571;3
785;2851;3
786;2864.786885;3
787;2868.442308;3
788;2871.353846;3
789;2872.389831;3
790;2956.104478;3
791;2955.898305;3
792;2953.904762;3
793;2955.491228;3
794;2972.983051;3
795;3048.189189;3
796;3050.37037;3
797;3044.481481;3
798;3105.620253;3
799;3132.734375;3
800;3133.949153;3
801;3211.276316;3
802;3220.016393;3
803;3283.1125;3
804;3350.843373;3
805;3354.2;3
806;3321.859375;3
807;3291.010101;3
808;3288.218182;3
809;3223.684211;3
810;3217.596491;3
811;3143;3
812;3133.135593;3
813;3094.016393;3
814;3043.210526;3
815;3037.375;3
816;3021.133333;3
817;2959.810345;3
818;2952.206349;3
819;2953.349206;3
820;2953.140351;3
821;2893.637931;3
822;2887.484375;3
823;2861.129032;3
824;2862.017857;3
825;2863.833333;3
826;2861.890909;3
827;2809.114286;3
828;2854.68254;3
829;2852.37037;3
830;2857.586207;3
831;2852.885246;3
832;2847.363636;3
833;2772.083333;3
834;2792.645161;3
835;2839.942029;3
836;2848.825397;3
837;2850.706897;3
838;2845.509434;3
839;2843.306452;3
840;2843.483333;3
841;2816.684211;3
842;2759.836066;3
843;2634.857143;3
844;2472.403226;3
845;2262.072464;3
846;2150.253968;3
847;2065.633333;3
848;2140.25;3
849;2145.627119;3
850;2142.796296;3
851;2075.275862;3
852;2041.523077;3
853;2042.193548;3
854;2045.77193;3
855;1968.483871;3
856;1940.980392;3
857;1850.460317;3
858;1836.967213;3
859;1750.650794;3
860;1737.372881;3
861;1650.15;3
862;1632.982759;3
863;1631.145161;3
864;1633;3
865;1636;3
866;1634.920635;3
867;1633.888889;3
868;1627.269231;3
869;1622.62069;3
870;1595.683333;3
871;1540.403509;3
872;1541.203125;3
873;1520.813559;3
874;1515.591837;3
875;1511.396825;3
876;1473.066667;3
877;1446.333333;3
878;1440.316667;3
879;1426.964286;3
880;1421.631579;3
881;1419.269841;3
882;1424.293103;3
883;1425.910714;3
884;1428.87931;3
885;1433.220339;3
886;1426.813559;3
887;1407.716667;3
888;1368.245902;3
889;1351.226415;3
890;1328.918033;3
891;1329.482759;3
892;1323.327273;3
893;1320.969697;3
894;1323.526316;3
895;1327.316667;3
896;1329.098361;3
897;1331.3;3
898;1323.981132;3
899;1320.890625;3
900;1324.47541;3
901;1329.140351;3
902;1329.186441;3
903;1329.637931;3
904;1322.87931;3
905;1321.4;3
906;1324.160714;3
907;1325.517241;3
908;1327.870968;3
909;1329.442623;3
910;1320.769231;3
911;1322.868852;3
912;1325.844828;3
913;1326.491228;3
914;1328.806452;3
915;1330.377049;3
916;1320.854545;3
917;1322.09375;3
918;1325.339286;3
919;1334.934426;3
920;1329.819672;3
921;1329.730769;3
922;1324.728814;3
923;1323.078125;3
924;1335.448276;3
925;1327.322034;3
926;1328.213115;3
927;1334.945455;3
928;1330.929825;3
929;1351.793651;3
930;1381.983051;3
931;1427.047619;3
932;1431.703125;3
933;1432.140351;3
934;1424.131148;3
935;1467.379747;3
936;1528.588235;3
937;1532.064516;3
938;1534.737705;3
939;1534.017857;3
940;1526.571429;3
941;1507;3
942;1430.428571;3
943;1431.525424;3
944;1432.133333;3
945;1428.888889;3
946;1420.725806;3
947;1423.952381;3
948;1428.913793;3
949;1382.032787;3
950;1335.661017;3
951;1324.462963;3
952;1319.095238;3
953;1323.052632;3
954;1325.385965;3
955;1326.603448;3
956;1329.241379;3
957;1267.849057;3
958;1236.114754;3
959;1217.786885;3
960;1218.636364;3
961;1221.213115;3
962;1222.983607;3
963;1214.222222;3
964;1213.0625;3
965;1215.813559;3
966;1219.283333;3
967;1220.206349;3
968;1221.807018;3
969;1213.724138;3
970;1212.171875;3
971;1215.263158;3
972;1217.888889;3
973;1218.419355;3
974;1220.745763;3
975;1214.865385;3
976;1212.033333;3
977;1213.57377;3
978;1216.4;3
979;1217.288136;3
980;1219.517857;3
981;1296.694915;3
982;1211.745763;3
983;1213.266667;3
984;1274.675325;3
985;1226.3;3
986;1320.590909;3
987;1319.767857;3
988;1313.171875;3
989;1316.081967;3
990;1317.836364;3
991;1318.152542;3
992;1322.084746;3
993;1312.854545;3
994;1310.403226;3
995;1311.035714;3
996;1312.648148;3
997;1312.65625;3
998;1313.533333;3
999;1303.946429;3
1000;1376.809524;3
1001;1383.327586;3
1002;1409.904762;3
1003;1411.349206;3
1004;1419.612903;3
1005;1417.823529;3
1006;1486.551282;3
1007;1506.603175;3
1008;1518.438596;3
1009;1611.287671;3
1010;1626.517241;3
1011;1712.714286;3
1012;1778.746479;3
1013;1821.65;3
1014;1917.859155;3
1015;2064.412371;3
1016;2270.836735;3
1017;2576.606061;3
1018;2864.777778;3
1019;3028.484848;3
1020;3035.677419;3
1021;2981.57377;3
1022;2882.393443;3
1023;2782.269841;3
1024;2751.734375;3
1025;2640.292929;4
1026;2761.41791;4
1027;2759.072727;4
1028;2753.818182;4
1029;2755.79661;4
1030;2760.725806;4
1031;2765.80303;4
1032;2765.380952;4
1033;2760.375;4
1034;2754.606061;4
1035;2755.75;4
1036;2759.873016;4
1037;2764.359375;4
1038;2763.578947;4
1039;2758.945455;4
1040;2754.35;4
1041;2757.225806;4
1042;2810.506494;4
1043;2854.301587;4
1044;2854.508475;4
1045;2849.892857;4
1046;2866.338983;4
1047;2935.546667;4
1048;2940.015873;4
1049;2944.017544;4
1050;2945.634921;4
1051;2967.982143;4
1052;3024.929577;4
1053;3031.172414;4
1054;3031.793103;4
1055;3115;4
1056;3123.696429;4
1057;3123.873016;4
1058;3205.318841;4
1059;3272.432432;4
1060;3345.44;4
1061;3350.8125;4
1062;3311.076923;4
1063;3288.95082;4
1064;3287.517241;4
1065;3226.650794;4
1066;3194.389831;4
1067;3140.758065;4
1068;3097.157895;4
1069;3065.074074;4
1070;3043.736842;4
1071;3026.984615;4
1072;2968.160714;4
1073;2960.642857;4
1074;2963.440678;4
1075;2960.285714;4
1076;2956.515625;4
1077;2937.431034;4
1078;2873.45614;4
1079;2873.828125;4
1080;2875.05;4
1081;2871.226415;4
1082;2854.396552;4
1083;2787.35;4
1084;2779.551724;4
1085;2796.8;4
1086;2811.037736;4
1087;2795.963636;4
1088;2788.916667;4
1089;2777.762712;4
1090;2780.610169;4
1091;2784.596491;4
1092;2869.6875;4
1093;2868.056604;4
1094;2847.285714;4
1095;2869.803279;4
1096;2839.225806;4
1097;2792.590164;4
1098;2743.737705;4
1099;2618.017241;4
1100;2409.842105;4
1101;2217.202899;4
1102;2101.032258;4
1103;2076.532258;4
1104;2168.348485;4
1105;2114.280702;4
1106;2070.934426;4
1107;2076.5;4
1108;2076.241379;4
1109;2032.966667;4
1110;1982.517241;4
1111;1968.12069;4
1112;1948.7;4
1113;1872.661017;4
1114;1799.216667;4
1115;1772.301587;4
1116;1697.666667;4
1117;1666.618182;4
1118;1665.079365;4
1119;1668.684211;4
1120;1671.033333;4
1121;1672.693548;4
1122;1674.683333;4
1123;1664.929825;4
1124;1668.359375;4
1125;1631.344262;4
1126;1597.303571;4
1127;1572.163934;4
1128;1569.207547;4
1129;1560.483333;4
1130;1565.78125;4
1131;1498.068966;4
1132;1469.2;4
1133;1468.16129;4
1134;1469.153846;4
1135;1460.639344;4
1136;1463.776119;4
1137;1467.210526;4
1138;1467.016393;4
1139;1420.672131;4
1140;1386.465517;4
1141;1416.070175;4
1142;1361.215385;4
1143;1361.946429;4
1144;1364.033333;4
1145;1365.629032;4
1146;1367.101695;4
1147;1358.754386;4
1148;1356.784615;4
1149;1362;4
1150;1362.448276;4
1151;1364.084746;4
1152;1364.115385;4
1153;1355.698413;4
1154;1356.867647;4
1155;1360.983333;4
1156;1362.448276;4
1157;1364.982143;4
1158;1364.473684;4
1159;1355.5;4
1160;1357.296875;4
1161;1361.065574;4
1162;1362.881356;4
1163;1363.507937;4
1164;1365.339286;4
1165;1354.983051;4
1166;1355.34375;4
1167;1360.068966;4
1168;1362.633333;4
1169;1363.311475;4
1170;1363.844828;4
1171;1357.142857;4
1172;1354.661538;4
1173;1358.107143;4
1174;1361.409836;4
1175;1363.758065;4
1176;1362.578947;4
1177;1354.031746;4
1178;1357.046875;4
1179;1359.166667;4
1180;1362;4
1181;1362.873016;4
1182;1363.54386;4
1183;1356.288136;4
1184;1355.532258;4
1185;1360.160714;4
1186;1360.616667;4
1187;1454.847222;4
1188;1466.169492;4
1189;1457.894737;4
1190;1461.177419;4
1191;1463.419355;4
1192;1467.586207;4
1193;1524.202703;4
1194;1515.788462;4
1195;1551.178571;4
1196;1483.092308;4
1197;1485.736842;4
1198;1482.101695;4
1199;1468.590164;4
1200;1467.240741;4
1201;1459.852459;4
1202;1462.15625;4
1203;1465.368421;4
1204;1370.777778;4
1205;1366.919355;4
1206;1365.45283;4
1207;1356.569231;4
1208;1361.107692;4
1209;1362.103448;4
1210;1363.293103;4
1211;1366.711864;4
1212;1310.365385;4
1213;1285.083333;4
1214;1258.225806;4
1215;1258.535714;4
1216;1259.017544;4
1217;1263.95;4
1218;1257.490566;4
1219;1253;4
1220;1257.05;4
1221;1259.655172;4
1222;1260.237288;4
1223;1262.892857;4
1224;1254.226415;4
1225;1254.180328;4
1226;1258.254237;4
1227;1258.285714;4
1228;1261.898305;4
1229;1263.542373;4
1230;1259.056604;4
1231;1254.145161;4
1232;1259.440678;4
1233;1260.728814;4
1234;1262.854839;4
1235;1264.084746;4
1236;1259.134615;4
1237;1254.387097;4
1238;1257.678571;4
1239;1260.637931;4
1240;1262.95;4
1241;1264.224138;4
1242;1257.46;4
1243;1257.95082;4
1244;1277.666667;4
1245;1318.774194;4
1246;1309.913793;4
1247;1358.46875;4
1248;1356.283019;4
1249;1356.279412;4
1250;1360.796296;4
1251;1360.315789;4
1252;1365.37931;4
1253;1367.830508;4
1254;1361.946429;4
1255;1357.107692;4
1256;1360.819672;4
1257;1364.5;4
1258;1364.306452;4
1259;1398.225806;4
1260;1375.508772;4
1261;1447.902778;4
1262;1462.87931;4
1263;1467;4
1264;1500.610169;4
1265;1567.5625;4
1266;1565.672727;4
1267;1660.311688;4
1268;1711.126984;4
1269;1768.349206;4
1270;1866.25974;4
1271;1967.623188;4
1272;2121.217391;4
1273;2409.414141;4
1274;2728.090909;4
1275;2945.581633;4
1276;3053.405063;4
1277;3014.098361;4
1278;2917.966667;4
1279;2861.293103;4
1280;2788.031746;4
1281;2667.474747;5
1282;2786.573529;5
1283;2780.333333;5
1284;2782.222222;5
1285;2785.305085;5
1286;2789.192982;5
1287;2791.775862;5
1288;2792.017544;5
1289;2783.711864;5
1290;2782.4;5
1291;2784.442623;5
1292;2788.777778;5
1293;2791.741379;5
1294;2791.5;5
1295;2784.866667;5
1296;2783.323077;5
1297;2786.532258;5
1298;2790.084746;5
1299;2877.506667;5
1300;2881.403509;5
1301;2874.773585;5
1302;2875.112903;5
1303;2914.565789;5
1304;2963;5
1305;2967.516667;5
1306;2971.050847;5
1307;2968.423077;5
1308;3050.571429;5
1309;3059.196721;5
1310;3060.293103;5
1311;3126.819444;5
1312;3146.12069;5
1313;3144.412698;5
1314;3225.929577;5
1315;3293.597222;5
1316;3330.348837;5
1317;3361.238095;5
1318;3299.75;5
1319;3296.305085;5
1320;3282.762712;5
1321;3234.095238;5
1322;3167.482759;5
1323;3114.065574;5
1324;3102.127273;5
1325;3055.183333;5
1326;3057.671875;5
1327;2997.553571;5
1328;2971.431034;5
1329;2971.080645;5
1330;2968.607143;5
1331;2962.118644;5
1332;2930.440678;5
1333;2884.583333;5
1334;2879.095238;5
1335;2882.508197;5
1336;2880.59322;5
1337;2825.932203;5
1338;2787.338462;5
1339;2784.096774;5
1340;2786.52381;5
1341;2789.953125;5
1342;2860.59375;5
1343;2794.075472;5
1344;2780.903226;5
1345;2783.262295;5
1346;2785.688525;5
1347;2790.507692;5
1348;2813.35;5
1349;2813.828947;5
1350;2788.95082;5
1351;2799.532258;5
1352;2786.140351;5
1353;2791.359375;5
1354;2708.946429;5
1355;2532.287879;5
1356;2369.19697;5
1357;2195.328767;5
1358;2094.123077;5
1359;2081.383333;5
1360;2083.036364;5
1361;2075.944444;5
1362;2073.234375;5
1363;2075.678571;5
1364;2043.606557;5
1365;1983.95;5
1366;1978.578947;5
1367;1970.454545;5
1368;1872.4;5
1369;1843.964286;5
1370;1773.612903;5
1371;1729.55;5
1372;1682.2;5
1373;1665.40678;5
