thetha;voltage;altura
767;2046.419355;2
768;2049.901639;2
769;1861.48913;3
770;2142.771739;3
771;2143.333333;3
772;2144.089286;3
773;2154.083333;3
774;2238.835294;3
775;2203.87931;3
776;2236.157143;3
777;2238.738462;3
778;2241.883333;3
779;2257.707692;3
780;2336.621951;3
781;2350.362069;3
782;2337.122807;3
783;2332.683333;3
784;2370.236111;3
785;2424.910256;3
786;2437.787879;3
787;2437.859649;3
788;2433.132075;3
789;2494.591549;3
790;2512.780822;3
791;2519.862069;3
792;2526.622951;3
793;2528.666667;3
794;2527.211538;3
795;2510.546875;3
796;2540.037975;3
797;2637.333333;3
798;2647.448276;3
799;2648.909091;3
800;2646.716981;3
801;2635.65625;3
802;2657.444444;3
803;2639.203125;3
804;2673.072464;3
805;2694.063492;3
806;2730.030769;3
807;2725.560606;3
808;2708.880597;3
809;2701.423729;3
810;2731.394737;3
811;2740.311475;3
812;2738.517241;3
813;2727.616667;3
814;2729.584615;3
815;2731.508197;3
816;2736.59322;3
817;2738.68254;3
818;2738.338983;3
819;2726;3
820;2724.73913;3
821;2706.777778;3
822;2693.424242;3
823;2688.873016;3
824;2671.396552;3
825;2671.053571;3
826;2660.189655;3
827;2638.825397;3
828;2641.3;3
829;2650.22807;3
830;2651.961538;3
831;2640.615385;3
832;2566.606557;3
833;2521.677419;3
834;2521.181818;3
835;2524.54386;3
836;2493.015152;3
837;2482.433962;3
838;2428.508475;3
839;2425.634921;3
840;2429.844828;3
841;2434.551724;3
842;2437.533333;3
843;2437.438596;3
844;2427.071429;3
845;2426.258065;3
846;2426.949153;3
847;2375.344262;3
848;2364.142857;3
849;2350.807018;3
850;2343.785714;3
851;2331.596774;3
852;2336.206897;3
853;2283.033898;3
854;2269.58;3
855;2253.177419;3
856;2245.574074;3
857;2186.442623;3
858;2151.836066;3
859;2149.929825;3
