thetha;voltage;altura
874;1385.433333;3
875;1291.637931;3
876;1275.15873;3
877;1277.145161;3
878;1278.551724;3
879;1281.459016;3
880;1282.05;3
881;1277.438596;3
882;1274.630769;3
883;1277.666667;3
884;1279.178571;3
885;1233.933333;3
886;1267.823529;3
887;1176.54902;3
888;1169.166667;3
889;1172.706897;3
890;1175.948276;3
891;1179.677966;3
892;1179.703704;3
893;1171.528302;3
894;1169.644068;3
895;1146.280702;3
896;1080.070175;3
897;1075.859375;3
898;1077.596491;3
899;1069.5;3
900;1150.710843;3
901;1170.568966;3
902;1174.758621;3
903;1262.784946;3
904;1282.403226;3
905;1274.810345;3
906;1274.666667;3
907;1278.918033;3
908;1245.072727;3
909;1205.322581;3
910;1186.62069;3
911;1196.258065;3
912;1171.428571;3
913;1193.859649;3
914;1212.241935;3
915;1178.888889;3
916;1185.830189;3
917;1174.240741;3
918;1198.329114;3
919;1246.054545;3
920;1258.080645;3
921;1281.046154;3
922;1282.127273;3
923;1272.733333;3
924;1274.734375;3
925;1277.241379;3
926;1279.758621;3
927;1281.083333;3
928;1282.807018;3
929;1342.238806;3
930;1372.150685;3
931;1379.644068;3
932;1382.982143;3
933;1385.053571;3
934;1474.848101;3
935;1483.457627;3
936;1476.757576;3
937;1479.921875;3
938;1481.390625;3
939;1482.203125;3
940;1585.170732;3
941;1584.789474;3
942;1578.269841;3
943;1582.343284;3
944;1620.044776;3
945;1663.133333;3
946;1693.293103;3
947;1691.92;3
948;1683.15;3
949;1685.16129;3
950;1687.436364;3
951;1690.711864;3
952;1691.033898;3
953;1693.461538;3
954;1682.789474;3
955;1685.129032;3
956;1687.857143;3
957;1656.5;3
958;1595.047619;3
959;1587;3
960;1486.868852;3
961;1479;3
962;1444.870968;3
963;1426.081967;3
964;1396.469697;3
965;1383.381818;3
966;1372.017241;3
967;1375.694915;3
968;1379.237288;3
969;1380.714286;3
970;1384.57377;3
971;1382.907407;3
972;1373.140351;3
973;1376.262295;3
974;1378.866667;3
975;1380.894737;3
976;1382.65625;3
977;1383.22;3
978;1371.928571;3
979;1377.523077;3
980;1381.101695;3
981;1381.583333;3
982;1384.54386;3
983;1383.576923;3
984;1378.20339;3
985;1408.865672;3
986;1446.52381;3
987;1480.986486;3
988;1484.816667;3
989;1483.407407;3
990;1476.809524;3
991;1477.060606;3
992;1480.387097;3
993;1482.16129;3
994;1485.483333;3
995;1482.142857;3
996;1538.439024;3
997;1580.16;3
998;1584.966667;3
999;1587.109375;3
1000;1589.081967;3
1001;1587.836364;3
1002;1578.09375;3
1003;1621.628571;3
1004;1674.263158;3
1005;1689.737705;3
1006;1691.964912;3
1007;1738.3875;3
1008;1779.338028;3
1009;1784.046154;3
1010;1879.034884;3
1011;1979.272727;3
1012;2068.378049;3
1013;2177.674157;3
1014;2273.845238;3
1015;2459.350515;3
1016;2620.948454;3
1017;2782.263158;3
1018;2951.515464;3
1019;3040.388235;3
1020;3059.555556;3
1021;3061.328125;3
1022;3031.924528;3
1023;2977.105263;3
1024;2909.12069;3
1025;2756.56701;4
1026;2880.896552;4
1027;2885.876923;4
1028;2812.696429;4
1029;2795.610169;4
1030;2792.152542;4
1031;2794.358491;4
1032;2797.296296;4
1033;2798.509091;4
1034;2796.647059;4
1035;2789.067797;4
1036;2810.6;4
1037;2876.823529;4
1038;2885.633333;4
1039;2886.181818;4
1040;2883.083333;4
1041;2881.079365;4
1042;2880.9375;4
1043;2881.189655;4
1044;2904.677419;4
1045;2967.325;4
1046;2969.349206;4
1047;2970.483871;4
1048;2970.736842;4
1049;2972.807018;4
1050;3059.309524;4
1051;3063.904762;4
1052;3061.190476;4
1053;3139.845238;4
1054;3147.885246;4
1055;3222.743902;4
1056;3292.068966;4
1057;3298.1;4
1058;3295.75;4
1059;3296.777778;4
1060;3242.610169;4
1061;3171.47541;4
1062;3151.38;4
1063;3150.089286;4
1064;3145.491803;4
1065;3065.472222;4
1066;3063.77193;4
1067;3001.196721;4
1068;2975.229508;4
1069;2976.357143;4
1070;2925.3;4
1071;2883.859375;4
1072;2880.5;4
1073;2819.84127;4
1074;2807.28125;4
1075;2799.127273;4
1076;2792.962264;4
1077;2713.938462;4
1078;2699.148148;4
1079;2701.527273;4
1080;2707.679245;4
1081;2707.272727;4
1082;2700;4
1083;2695.264706;4
1084;2640.111111;4
1085;2632;4
1086;2627.901639;4
1087;2618.762712;4
1088;2612.259259;4
1089;2608.272727;4
1090;2611.716418;4
1091;2569.754098;4
1092;2494.901639;4
1093;2489.666667;4
1094;2483.433962;4
1095;2479.123077;4
1096;2398.405797;4
1097;2385.942308;4
1098;2299.565217;4
1099;2205.380952;4
1100;2114.37931;4
1101;1992.492537;4
1102;1867.808824;4
1103;1792.965517;4
1104;1719.048387;4
1105;1691.392857;4
1106;1681.8;4
1107;1582.966102;4
1108;1580.516129;4
1109;1584.7;4
1110;1587;4
1111;1588.581818;4
1112;1580.816667;4
1113;1578.8;4
1114;1580.316667;4
1115;1583.810345;4
1116;1498.111111;4
1117;1482.836066;4
1118;1478.814815;4
1119;1474.507246;4
1120;1478.806452;4
1121;1479.583333;4
1122;1397.553846;4
1123;1385.701754;4
1124;1384.241379;4
1125;1372.016667;4
1126;1375.160714;4
1127;1380.309091;4
1128;1381.928571;4
1129;1383.245614;4
1130;1345.982456;4
1131;1307.966667;4
1132;1283.984848;4
1133;1277.810345;4
1134;1279.870968;4
1135;1279.733333;4
1136;1273.155172;4
1137;1273.878788;4
1138;1275.770492;4
1139;1278.033333;4
1140;1278.806452;4
1141;1270.33871;4
1142;1176.93617;4
1143;1171.316667;4
1144;1170.703704;4
1145;1173.785714;4
1146;1175.59322;4
1147;1174.036364;4
1148;1164.616667;4
1149;1163.838235;4
1150;1169.333333;4
1151;1138.5;4
1152;1124.714286;4
1153;1080.338983;4
1154;1067.206897;4
1155;1063.548387;4
1156;1093.247191;4
1157;1167.037975;4
1158;1174;4
1159;1257.190476;4
1160;1268.064516;4
1161;1272;4
1162;1275.466667;4
1163;1239.584906;4
1164;1227.627119;4
1165;1277.338462;4
1166;1183.192308;4
1167;1219.979798;4
1168;1180.116667;4
1169;1215.011236;4
1170;1207.015625;4
1171;1200.62963;4
1172;1168.152542;4
1173;1222.944444;4
1174;1189.781818;4
1175;1172.551724;4
1176;1272.886364;4
1177;1276.535714;4
1178;1267.9375;4
1179;1271.515625;4
1180;1274.213115;4
1181;1276.603175;4
1182;1277.90625;4
1183;1276.528302;4
1184;1267.854839;4
1185;1331.985915;4
1186;1368.512821;4
1187;1378.114754;4
1188;1380.25;4
1189;1377.22;4
1190;1392.419355;4
1191;1468.845238;4
1192;1476.416667;4
1193;1479.553846;4
1194;1480.237288;4
1195;1504.270833;4
1196;1563.675325;4
1197;1575.453125;4
1198;1578.545455;4
1199;1584.483333;4
1200;1585.122807;4
1201;1581.084507;4
1202;1674.4375;4
1203;1681.16129;4
1204;1683.542373;4
1205;1686.314815;4
1206;1688.293103;4
1207;1685.8;4
1208;1677.608696;4
1209;1683.533333;4
1210;1686.649123;4
1211;1690.965517;4
1212;1691.833333;4
1213;1632.96;4
1214;1592.396825;4
1215;1580.474576;4
1216;1516.590164;4
1217;1488.296296;4
1218;1484.086207;4
1219;1477.875;4
1220;1475.536232;4
1221;1478.761905;4
1222;1480.533333;4
1223;1481.857143;4
1224;1438.966102;4
